aerosol_type,date,Absorption_Angstrom_Exponent_440-870nm,Asymmetry_Factor-Coarse[440nm],Lidar_Ratio[440nm],Depolarization_Ratio[440nm],Refractive_Index-Real_Part[1020nm],Refractive_Index-Real_Part[440nm],Asymmetry_Factor-Total[440nm],Asymmetry_Factor-Fine[440nm],Refractive_Index-Imaginary_Part[440nm],Single_Scattering_Albedo[440nm]
BBD,2001-08-09,1.2208497382517076,1.0216021089708593,1.4230700186596696,0.39677586972806983,-0.04341299218530399,-0.9289186191180715,-1.9902475289128987,-1.078451733878201,0.08322387130964405,0.6921657267235718
PD,2009-03-19,-0.17596126324778263,-0.30915972255589813,-2.9632304134748897,-0.22774546397608358,1.1661132104677574,2.0020634226685368,-0.07441630997354935,-0.3960719303689199,-0.6849382081696697,-0.038642155905848775
BBW,2003-08-01,1.1581241567913074,0.6993522330814703,1.1378914829473596,0.2377522833493547,0.10303504181870816,-0.003765752081152624,-0.7080080410539633,-0.06856682992882225,0.4005837221157805,0.08476282039870384
MD,1999-06-06,-0.08620316684673096,-0.9366447996934195,-0.7359675575552229,-0.7166862430906743,0.4132714912335058,-0.9572914293700229,0.5039059253526448,-1.142472460201464,0.16182012858746028,-1.1033935360477969
PD,2003-04-05,-0.12531984609704028,0.04109435598492698,0.7581567192266622,0.36437273665699355,1.0637683072464916,-0.11505046683907195,-0.5249011412870934,-0.116755537377707,0.6449780545401662,-0.789142384725795
UID,2006-02-07,1.4898218429950452,0.5857230592927655,2.6589154547891307,0.06327787530359144,-0.7947220944306046,-1.737162118093429,0.6638628508546066,1.2396130996374284,-0.5591081843199217,0.3769032728031817
UI,2002-07-30,-0.4887746867253328,-0.40209336627909037,0.7214140050573492,0.45657563566518505,-0.3799712859099058,1.020904346997565,0.2573715130703091,1.2392964592599405,-0.2875617008542288,0.9739053463511629
BBD,2003-10-27,-0.2708051043381293,-0.18356511672521458,0.6114774556719931,-0.8190553562565341,0.13801213719957722,0.7823636629438,-1.0131648512672569,0.04581950643855798,1.3509313399418774,-0.32070935599925166
PD,2013-10-08,-0.67176374050543,-0.290988813790021,-0.5985465779876045,-0.6485184600193777,-0.952891490318015,0.09505839687993435,0.23005710616550273,0.9515495162181229,-0.6472895973103702,0.7471164729257745
MD,2009-04-05,-0.7639995869558055,-0.9254325109803259,-0.48521167350389577,-1.2998627197052492,0.42931464576027495,-2.3516054187995827,0.7629122794898691,-2.7658085154858005,-0.2016219854241046,-1.6014987602718087
MD,2012-07-14,2.5156367858624673,-0.8230262335572345,-1.5460498817775705,1.6998274645325293,2.182584181097159,1.6886807106808701,0.5930888520410531,-1.52774463950945,-0.6973204179633948,-0.776550099007341
PD,2005-11-17,-0.5629120090985061,1.5505739171599389,1.2271149311361988,0.2123622678620382,1.3033484216053657,0.119986567151682,-0.6620070774316339,-0.0905139660934291,1.821789966422184,-1.476681184953468
UID,2010-11-07,-0.3154128022713851,-0.3833178213196065,2.0177129660692095,1.7960161584950924,-2.071707364168682,-1.2492822142035327,1.2353297893735757,2.21063039725021,-1.4092974811025938,1.81242384470711
UI,1995-08-01,-0.17071539667395533,0.6894446856282729,-0.10026849150041843,-0.8117805810828949,-2.5578456544696975,-0.7418158908144092,0.6362281029775002,1.7079440079651196,-1.140570063146882,1.633613387505042
BBD,1998-08-21,-0.7548189716684356,1.8028557170308146,1.4446572158090554,-0.8106974478903753,0.4078305184192818,0.23572450055621819,-0.4617299015494706,0.5543439526835761,1.6459291219194117,-0.585147356086816
MD,1999-04-22,-0.4525618846944421,-1.065548993110183,-0.7180218458033202,-0.5339448285178716,0.2991130503306634,-0.8636374063570595,0.6336013070046356,-0.7155620712538662,0.007350501747717085,-0.9010924231967887
PD,2002-09-07,-0.9781379109383213,0.8995292437766432,0.03402771875851331,-0.7863673664763152,-1.9786665430584394,-0.8504314898555901,0.5818342058809027,1.4226312378252373,-0.29640454410169803,0.3189787584982872
UID,2004-04-05,-0.9254150065561838,-0.6230931988700086,1.064058080964587,-0.26182374412282033,-1.0924527219833788,-1.03383159971201,0.24724873834561922,0.9835895644151458,-0.4401385740045352,0.46001235854499006
MD,2010-04-02,3.0573746386565728,-1.189223613834841,-0.9386411449550484,2.654601290655049,-0.9970858803453805,-0.2628389048787111,1.3135570548093154,-0.5435273961601566,-1.1492710754343647,0.4121616728148588
UI,1995-08-22,0.11471683850835061,0.6776701913316469,-0.513859159663953,-0.17172158981458838,0.22650094999005882,0.9554976319216211,-0.4688201150697155,-0.47170940054126004,0.45791125359902257,-0.25375973336175645
BBD,1998-09-03,-1.4131914376435526,1.0242434144482102,0.4171034642621296,-0.8083695198348106,1.5987530286303842,0.5028120391820752,-1.5621438535307386,-0.695455407283406,1.5311426905883911,-0.8646960990365281
MD,1999-05-07,3.430703315032676,-1.003982177887103,-0.8735302518193974,1.9052994477702068,0.23570499936533146,0.22504099901118516,0.7023251235954673,-1.1244437487082684,-0.9794340086690798,-0.008420670181556105
PD,2002-09-22,1.5313425506688119,0.15573125676298344,0.3832354381696839,-0.04558961758621208,0.3052026725311236,-0.2257296392721109,-0.9885840206594113,-0.6818596610750342,0.5159693953639228,-0.25950191230336284
UID,2004-04-24,-1.1986442486922644,-0.9145278441902989,0.047369460051340115,1.1656973051168829,-0.25741135251895125,0.023835053246373028,0.4995706441941789,1.3212667369820315,-1.2326000008029476,1.5001351588894145
UI,2005-09-18,-0.753209223365651,0.5151079164705652,0.09090987325248005,-0.8144156663124577,-2.2926793143055093,-0.44801959832596977,0.6582034936773017,1.7229250558249998,-0.40248996314523555,0.9939252730075032
BBD,2009-08-01,1.5430112481768175,0.9961013123140204,0.21742919213696488,0.20670341086445482,0.05079738302898648,0.19063781645869401,-1.7785875704816636,-0.8625227864552775,0.4716236823867377,0.3666857315021015
UI,1995-09-03,-0.5808953318551903,-0.9350536518154972,-0.2007665951456698,0.4509001453072358,0.06603618759049296,1.1829282026111572,-0.3407905064736845,0.6068666752993256,-0.14443991423123173,1.2113134871846296
BBD,1998-09-11,-1.0678882684764532,0.6394720346089874,1.4145384345671654,-0.8119099104193152,1.6522515007687728,0.40309935809508846,-0.8827647194762016,0.17285166788184864,1.5448635176571135,-0.4466322131838068
BBW,2001-08-24,0.07401011494061377,0.5443213915092194,0.5285509439237652,-0.8287227241539481,-0.2760195167410029,0.20723516310279286,-0.8103035915418676,0.3274711222137407,0.08275879904129241,0.628748987172292
MD,1999-05-12,-0.001653279599849394,-0.744953911013836,-0.5784161822953544,-0.7752243721796749,0.4745338837084112,-0.9997660715642521,0.2210662028762734,-1.3329910173310096,0.23030459099066194,-1.0971261994168546
PD,2002-10-09,-0.05760342504576448,1.218363455554757,-0.42190831452389344,-0.7669841321803297,1.2754361752722907,1.0458900343879793,-0.3835239921785467,0.31342020546273053,1.132736724117314,-0.7362547847082822
UID,2004-11-01,-1.8402270236583786,-0.37425888606796626,-0.7917222094011068,-0.8194595104328475,-1.8367792908653198,-0.30201174387716945,0.46772875154752575,1.470166874495555,-0.8633089600630625,1.2734740159572153
BBD,1999-08-05,0.9171880686775409,1.2937414343582068,1.494849159265153,0.44468489169712594,0.04177696245501868,-1.2449235117516408,-2.1210534259355343,-1.124146898354374,-0.0995919722013372,0.7884269939025721
BBW,2005-10-11,-0.19993889380819205,1.9472895137360995,0.6455907702350893,-0.8238890402052411,0.07055754189465366,-0.350087500829822,-0.8873562734125056,0.23190509828327782,0.2169551808597737,0.3366079585041257
MD,1999-07-30,0.7184466949653948,-0.3500628306710248,-0.01686007844979334,-0.8483943819473019,0.6457342567970987,-0.8426377951037065,0.44761133848706514,-1.206968147090961,0.4535890931486611,-1.509747716346921
PD,2003-11-03,0.4452706353536938,1.3723653548326178,-0.18359010479408094,-0.3101371308696521,0.13758342158744646,0.312177235427872,0.08934199506637672,-0.3177430169879351,0.5008102156906267,-0.21873174693869707
UID,2007-02-27,-0.5435237012422085,0.3791920647384219,-0.5854445086940501,-0.8144641648136152,-1.029650167733967,0.30160609341726297,0.1870887037476183,1.0410400029055442,0.2820454458565184,0.06713304412917696
UI,2011-08-11,0.7101486023493365,0.6697674902046318,0.384300946436722,0.33373884397653236,-0.3534716615938983,1.1647502359572754,-1.5122987982408085,-0.5429139054287743,0.20805373778663896,0.8081211437453495
MD,2007-07-01,-0.09055140587640816,-0.5280486322954384,0.16831865676078375,-0.6157498662155372,0.2268919777084533,-0.8953114489391463,1.3342724376847372,-0.4973374810941601,0.15437238622767238,-1.3828624599048163
BBW,2005-09-14,0.19128343993561991,2.795413763278879,0.6775470368047334,-0.8172770778807557,0.3403759231143531,0.2001128287394375,-0.4155580894085808,0.7236673945450454,0.39465662411566754,0.5028261299877368
MD,1999-07-24,0.07854050360437678,-0.7483165368625124,0.1488723742845343,-0.9507603742676237,0.41568851163574994,-1.549531201547307,1.17134701917279,-1.3439349003779237,0.11756692136882477,-1.6006345798255472
PD,2003-10-14,-0.1185141888295317,-0.9818864376890184,-0.7945310241020997,-0.29224356645349725,0.7313123302919579,-0.5932480512294744,0.2841093062249772,-0.23246780532581715,-0.10087099806528392,0.15663367191757202
UID,2007-02-05,-0.35802583184859343,-1.2238788146159938,-0.03291541484673712,0.3282933975940318,0.19969101382669988,-0.12668599516555473,-0.8634588368789015,0.0079414012816095,-0.38588935824573983,0.787807820657773
UI,2009-09-05,-0.6506483959497404,1.2527322497178823,-1.3926170492896575,0.2879255010958902,-0.3869545166200828,1.8863565963172158,-0.9818141481114641,0.09195005143377594,-0.05230608838094054,1.0292507562794688
MD,2006-07-02,0.14279880181462132,-0.49084759490960844,0.01154398027167334,-0.9615556819961487,0.4319420931819638,-1.2276001362511966,1.4486768769255938,-1.336157421105884,0.19108848329177489,-1.7731731303467686
UI,1999-07-18,-0.4859358878402759,2.5068750070964123,1.0626999396353762,-0.8171315823772829,-2.248484924278144,-0.7631828939044792,0.6392820202467611,1.7074690473988878,-0.23800736547993984,0.8906685301161683
PD,2006-09-30,-0.7419199109984892,1.6200328258575163,1.2231203978149936,-0.8111824329019512,-1.3715751853141067,-1.140666615162352,0.804001348203592,1.6584095789119113,-0.30728080946105113,0.5280107014246479
UID,2011-09-10,-1.9223857887474267,-0.44357989528279124,0.5561132238400838,-0.4289980776130502,-2.2298767600560923,-1.3311890593821272,1.0095321160314825,1.999272945277265,-1.3202794323152722,1.7192409303905385
BBD,2001-10-10,0.8025583886569461,0.6469504296352228,0.5232275334957526,0.26549135892050185,-0.1697275546948545,-0.16710805074273702,-1.3636178749638153,-0.5292785791732175,-0.03623007575514713,0.791806301803775
BBW,2010-08-18,0.04617103376869075,2.502059132852565,1.160965459337034,-0.8167597605350747,-0.3551042146847055,-0.27174182283290527,-0.5474317896722172,0.5353653200579148,0.48149941983111894,0.2283143013254092
MD,2001-04-07,-1.1300997762034466,-1.270446409176525,-0.9390618854623675,-0.51676444121409,0.1049663636931253,-0.9245790612230105,1.2088696250615665,-0.38039823168328557,-0.422918160762254,-0.6124468801252987
PD,2009-08-22,1.3628232655689547,0.5753805980862697,0.09832554784823878,-0.23219827060294657,0.04665184823035358,-0.01918160992099532,-0.9672279558393894,-1.110392831957256,0.9745873648352008,-0.8881947172387045
UI,2005-07-27,-0.9333097439525191,0.24699949904062074,0.4070372402926911,-0.8206558067947348,-0.6458567806542175,0.18586816001272682,-0.07396783261233023,0.9616028482033541,0.2121026932379085,0.48771538712559187
UI,2008-09-07,0.005699420782928532,0.43663250313142415,0.12206924533071772,0.3554266406141732,-0.37643925637033954,0.6634979337890197,-1.530067044171068,-0.5089344349196414,-0.029432959205025686,0.8406729039612453
BBD,2003-08-20,-0.0300950474526614,2.4003847834533167,2.9257502806456643,-0.7987021519373968,1.6522515007687728,1.391323251010749,-0.6324075715910835,0.416922028853975,4.668694256022731,-1.9174111850994093
MD,2002-05-12,-0.5841127895776485,-0.8870434165123149,-0.3049412755091082,-0.9604039282435123,0.10635940551496254,-1.480866029770187,1.5357669092616437,-1.4753208670116662,-0.20102610195692505,-1.4151022608477875
PD,2012-04-11,-1.394210294105872,-1.9634761712319362,-1.5915153709315135,0.11063983993115786,0.20216358340041007,-0.3961549446808867,0.6184385009824201,0.9044690500904434,-0.5536610426661337,0.20458633293430833
BBD,1999-08-11,0.5418266785353955,0.6342848925269581,0.9327281520853787,0.38556097631776237,-0.12861098648173303,-0.308253711041757,-1.2216427560403096,-0.17909411169557177,-0.11389926460803439,0.8494266317806566
PD,2004-02-22,-1.4727478278354729,-0.6394077684449757,-0.4282469616685698,0.11235652529860739,0.08452234023169887,-0.8639124883989727,-0.6837048392887766,-0.43968914236783063,-1.0341450466150324,1.1571922272752273
UID,2007-03-10,-0.4707997147253722,0.6972307025775739,0.038022252079718676,-0.8163879386928664,0.5706519553622038,0.9995948610261616,-0.6234380243666748,0.49962453744900726,1.2769727354982754,-0.11419587021658184
UI,2000-09-17,-0.3312990991345213,-1.7693561301253895,0.8533739797528956,0.6407238432758928,0.6710151757873654,-0.8893785360672346,-1.5284866953743836,-0.5286255083946505,-0.38330753168176707,1.7066564569124971
BBD,2001-09-17,-0.7873284303432007,1.4737320823088005,1.9656242515606885,-0.7937714709863747,2.219800509541257,1.551575774186264,-0.9282104254132088,0.18779313569454179,3.771486027455779,-1.3557952420562944
BBW,2009-08-10,1.2370517166196644,1.0359966934397966,0.4878194200391737,-0.39593428133862324,0.19884099254982357,-0.07482495518992392,-0.5713932944002809,-0.986724974524773,0.7626665349438726,-0.9415473765117516
PD,2009-04-16,0.6124830804418611,-0.42715924918263093,-0.5207330688905193,0.31745851987054663,1.0125958556358587,1.261340648879502,-0.34689834101221095,-0.4058877820710352,0.4885271605248546,-0.9125467847666593
MD,1999-06-18,0.8417101844267149,-0.21059341534485715,0.3828672335204028,-0.7321942765064393,0.6121290419145615,-0.7145860745733119,0.6119035451474952,-0.8421786422017035,0.582233235198923,-1.624561529589645
PD,2003-05-17,0.15288291848913377,-0.7680467705487514,-0.5320775435227428,-0.8264109622654361,0.8148841107765945,0.472542118137811,-0.5545006471276438,0.5192562408532356,-0.5748369373011402,1.1047373873299107
UID,2006-03-15,-0.516276320101017,0.0026310079492798343,0.5654604318117051,-0.823064565685562,-1.857713475615122,-1.0302704325303322,0.7088173673007533,1.640242337253561,-0.631895498647901,0.8957054444035499
MD,2000-06-16,0.934998503493913,-1.0911770815972546,-1.8619375768185087,2.4512309091342,1.738314260295748,2.29585971515698,1.3020461358713222,-0.9279486044536446,-1.0157440022533821,-0.41137381317213245
PD,2006-03-04,-0.6912606617920262,0.36464897313421113,1.3654056747163361,0.43713665456043865,1.2917183189665866,0.2410662513287347,-0.4507528842319766,0.013363867746086047,0.6024769560590015,-0.5372966703566876
UID,2010-12-26,-0.6569679975451933,-0.11501846614431177,2.229423232093105,0.9254680627162625,-0.8342644434024585,-0.8005751493120987,0.5425390466120633,1.4303097669793117,-1.3729874875182915,1.7444255018274495
UI,1997-06-09,0.11758479021087213,0.4192995989145891,1.4990445505880496,0.5684588495179975,-0.3547825555018828,0.5307610740004883,-0.8626259503509204,0.08286643060460408,-0.07489475921977093,0.9063844834382949
MD,1999-07-03,-0.09184357150311458,-0.5280274169903989,0.25664305943434906,-0.9159793848145954,0.5438161525501802,-1.41143458317686,0.9604772351398922,-1.2710680335086004,0.10342847855338058,-1.4673794129986633
PD,2003-06-20,-0.15668643210970767,1.0788410019659915,-0.954299715574174,-0.5791817695310694,-0.764483827569774,0.24640800210125513,0.4661270466860231,1.369950195020746,-0.13727641553639158,0.49778921570035517
UID,2006-12-07,1.255249255469439,0.5788599081126591,2.9073754273681183,0.3211120736244186,-1.8809736808926851,-1.7193562821850368,1.4404761480347041,2.1932547565355796,-1.1429126433781274,1.3465092731242576
PD,2008-11-20,0.5819660684472326,0.5546744603682362,-0.24183363412622266,-0.17836368236176792,0.14114889415130677,0.051207130487410914,-0.5273570887413955,-0.4448939185727826,0.28832174804160954,-0.36567400482428053
UID,2014-11-25,-0.42732840507031555,-0.8172556705866345,-0.9611703128866481,-0.8305171686967792,-2.2694191090279463,-1.0356121833028487,1.028688506175043,1.9932369880814085,-1.5122036841180124,1.9484205304664284
BBW,2010-09-08,0.4176322075820458,2.3574237907494076,0.7325917059709469,-0.8247943455601829,1.0521382046077126,0.7503131583087009,-0.758429710094034,0.2991515984521981,1.1941457916078164,-0.1746388416651672
MD,2001-04-27,-1.4073031060454468,-1.5172122297372697,-1.3622336060666587,-0.3621899984016054,0.17565927930240188,-0.7352762568813592,0.9112942178593806,-0.10323895126370711,-0.517266012583564,-0.29030921645590807
PD,2009-10-26,-1.1614559025498212,-1.1685705143794078,-1.0456635796904166,0.19805658605143592,0.032919152288500696,0.5476231476857388,0.0838107742779932,0.4699790821067347,-0.22534644751815094,0.4938568914487197
BBD,2003-09-11,0.024132233993911043,3.869491619139176,1.6853677937449045,-0.831729631225719,1.2800882163278076,0.7841442465346388,-1.1258821613873327,-0.022555025075161154,2.738240818317223,-1.197132442003756
MD,2002-07-26,1.4178160019949597,-0.4596929194598871,0.5624245864875881,0.8871542468017625,0.7032351254443002,0.5811577171789918,0.09378405654894335,-0.2999517857778533,-0.24553708765179974,-0.42648455603427743
PD,2013-03-04,-0.5384040417962597,0.6246743593443076,-0.9097951046760226,-0.2537341795789818,-0.024388432744311562,0.09208763690953703,-0.21707482297129635,-0.41055822763897476,-0.23463593137819527,-0.09762000729100397
UI,2009-06-22,-0.964866722779815,0.10205653501439774,-0.7797701223015188,0.38277761607119803,-0.512365892255762,1.880930522558348,0.025914482550910937,0.9929898256218077,-0.010453421129870421,0.6901035226708524
MD,2006-06-04,0.5638614227169678,-0.2864593461642032,-0.16348479652440692,-0.7274231557925994,0.48814781406898483,-0.7770684230106424,0.26969396247146277,-1.09323488150215,0.40152557052201726,-1.3289031067632477
BBW,2010-09-07,0.08321145569248209,1.8585989310206978,1.177023483288281,-0.8149006513240336,-0.37371237890675707,-0.5975886199564477,-0.9668435466726274,0.08138217883513023,0.5830670055715405,-0.09908512735443412
MD,2001-04-25,-0.7481889147509903,-1.3537907350221063,-0.7571920002567684,-0.42223028289046033,0.17424668753986788,-0.9206109670839097,0.8304401564507784,-0.37721203788481766,-0.20627994183717432,-0.7069511652510289
PD,2009-10-26,-1.1072174772975882,-1.0613271474074295,-0.39372611087457693,0.2229262471849604,0.17292959972008395,-0.03361872701203238,0.22177095301533303,0.44468743195491606,-0.21803260257662707,0.5101316344408647
UI,2001-06-04,-1.6672668412504215,-1.7419777789726034,-1.835579414980165,0.2220083446445165,0.1644643929852495,1.0362151356243368,-0.6849221349835173,0.11011729309212623,-0.5134352431159737,0.7656957977550701
BBW,2011-09-26,-0.15231433626619317,0.4588661428122625,0.6316099036108689,-0.8234525536948227,-0.029461340798856362,-0.06697470988641549,-0.6046019751954168,0.35254508210603697,0.17662933545047949,0.271128072768156
MD,2001-07-22,-0.2757080273789231,-1.106780938453416,-0.5204047444338353,-0.3875553339583782,0.5649094247703957,-0.5332466911503292,0.16641603300183533,-0.39733849187887144,-0.06353886920042211,-0.48765851492861567
PD,2010-09-13,-0.6075877930626954,-0.3368350879792301,0.6256181036290613,-0.5961239126021225,-0.776113930208553,-0.5566351973671506,0.318236297807372,1.109632224678788,-0.3705304757046744,0.5280107014246479
MD,2007-04-01,3.2190708566437287,-1.0220257948227414,-0.7681544628059936,3.172565283018163,-0.5318817747941674,0.7129209029010815,2.1232508963956276,0.42355168675762245,-1.0430183292314525,-0.28545095598757736
UI,2013-07-23,-0.6381702001690583,0.4045019236499094,-0.24257081861570498,0.31819675453983454,-0.48162578643164206,1.8130554148966282,0.21903737671836987,1.2901370298702872,-0.13427303200640564,0.9365449607410262
MD,2008-03-10,-0.709950190604772,-0.6468331252086145,-1.1401140989718637,-0.27407220650861275,0.17906281678395247,0.43439748489200447,0.8499595996962802,0.20431780539467428,0.05752910403393043,-0.6711999369772638
BBD,2006-09-20,-0.2035960863269051,0.6998189697923293,0.8838247375117907,-0.8068337339648202,1.8243770198227232,0.21613808105699098,-1.5340606282924107,-0.5432503358298557,1.7812967938535151,-0.9704712990715566
MD,2003-07-22,1.1631839728795685,-0.7298167908685325,-0.13134596073939872,2.087815473793289,-0.4318628921006574,-0.3803574218740861,1.5151583067103227,-0.6651568811625663,-1.0445242736658245,-0.026049870187391865
BBD,2003-08-20,-0.0300950474526614,2.4003847834533167,2.9257502806456643,-0.7987021519373968,1.6522515007687728,1.391323251010749,-0.6324075715910835,0.416922028853975,4.668694256022731,-1.9174111850994093
MD,2002-05-12,-0.5841127895776485,-0.8870434165123149,-0.3049412755091082,-0.9604039282435123,0.10635940551496254,-1.480866029770187,1.5357669092616437,-1.4753208670116662,-0.20102610195692505,-1.4151022608477875
PD,2012-04-11,-1.394210294105872,-1.9634761712319362,-1.5915153709315135,0.11063983993115786,0.20216358340041007,-0.3961549446808867,0.6184385009824201,0.9044690500904434,-0.5536610426661337,0.20458633293430833
BBW,2005-08-17,0.008132016724541693,1.648344650432018,0.2316772274917651,-0.8249236748966031,0.08683968558894431,-0.008215451388729965,-1.2000517745072679,-0.041019117087403585,-0.4575405985795002,1.0065175587259574
MD,1999-07-21,-0.05277619660547466,-0.96150913719909,-0.16549216750430795,-0.8076107735675948,0.4079198867150785,-1.3945553969620268,1.2713788267897732,-1.0415235498537139,0.015168984170899586,-1.5505580503565863
PD,2003-09-11,1.1885233756855134,1.1074498408110378,0.21019972574803023,-0.13802673320077172,0.12845648894344636,-0.19248902820209263,-0.8748202633631527,-0.6706980877685975,0.5303176832196348,-0.33718366150920076
UID,2007-02-01,0.15017244601959098,0.04571929248342167,2.475965828677915,0.25927648464848513,-0.28532359885202613,-0.7881110641762229,0.7377548351318853,1.19621357789804,-0.2512262110705385,0.11750218700299901
PD,2007-08-17,-0.45756508718868205,0.2648840011884683,0.4961952240219999,-0.4159519808016572,-2.085663487335217,-1.1584724510707443,0.9692759338457431,1.9463346321660644,-1.2399623958154329,1.6134657303555127
UID,2013-10-07,-0.8703290556113756,-1.158334129698104,-0.47732967596510156,0.41410041416968335,-0.046339734043395676,0.8243358934246496,-0.13726720873887455,0.7336019863887198,-0.2767519505522212,0.9013953438415973
MD,1999-06-04,-0.9052534671398965,-0.8211380714087652,-0.17371813433040523,-0.469031073242029,0.19056854287612798,-0.7517211535523087,1.6175392814575096,0.0532011852387358,-0.2537405017704906,-0.8829713925815745
PD,2003-03-24,-0.5678342583208658,-1.1702253081724465,-1.0866890514917935,0.1423816399691031,0.11360552016620554,0.03301656862274963,-0.704121237256719,-0.04592704293845904,-0.2825012813296954,0.38776651773606585
UID,2006-02-02,2.1250661327004465,0.18936812290226698,-0.3166124161769142,1.5477038325682058,-0.587706267460312,0.3710488534599855,0.46228295501842004,1.3454303557890512,-0.8049117814413044,1.0291836730191775
MD,2000-06-17,-0.06307189876126647,-1.1633833722973783,-0.41974322841745276,-0.7049788488413559,0.26233861424337446,-1.221307673328591,1.752808596027525,-0.6375102182031822,-0.15060385308121418,-1.407333933579907
PD,2006-03-05,-1.4848471219131232,-0.1442955870980859,1.3780284000113459,1.0355596603440032,0.6450846122503999,-0.04026595602382901,0.34016897637753457,0.81396927219978,-0.32936799449850707,0.2660911584807743
UID,2010-12-27,-0.5755008236689297,-0.21069949187005269,1.5004849802327507,0.6085106650957384,-0.20918442648240848,-0.21055567643174425,0.15505460651758415,0.978839958752832,-0.41057091657318373,0.8293923375933729
UI,2011-07-01,0.08604554897180404,-0.4501248168873123,-0.7745401016788654,0.18689608971215824,-0.32817424223315567,1.6657541637342388,-1.0907941468880353,-0.18491237863190596,0.03294904625984105,0.7717786352280932
MD,2007-06-12,0.16940265629831247,-1.0620272524737155,-0.32298562836633904,-0.7694420938528543,0.1858436754148379,-1.343431528202932,1.2210852941386192,-1.2075222677515647,0.14651882647327583,-1.6380851398969967
BBD,1999-09-23,-0.3552074662560332,2.1508079349749103,1.0191595264342352,-0.8081108611619703,0.4078305184192818,0.6167693889957725,-0.9700042442659914,0.019360244894755522,1.8314949416659148,-0.7689947275762684
BBW,2006-08-24,0.046942675452603465,0.9131494696116605,0.45521131214643007,-0.7927045039609075,-0.4644271794892439,-1.1460083659348683,-0.9590699390781388,-0.17355290508954058,-0.1103367428770706,0.021800815542736565
PD,2004-10-26,-0.049114701444938284,-0.6318869428086612,-0.3678549596257387,-0.08578441930052075,0.07262602320132143,-0.11921657341719116,-0.8652527463237851,-0.6432295350215531,-0.1981380930062807,-0.089584896839377
UID,2009-11-08,-0.3351966575454865,0.07908035965719659,1.561457370121107,-0.8184572080755905,-2.6787987219130147,-2.5117159801084057,0.6451122259426287,1.6854625411635025,-1.32128339527152,1.6789456160914824
UI,1999-07-05,-0.6401595470116264,-1.292436072849414,-0.2326059054491366,0.2891988669232771,0.02313277418819571,0.769869688847873,-0.17810000467475703,0.4892545650862904,-0.09591945769185568,0.3105955311184662
BBD,2000-11-06,1.5453477719277329,0.156123739906205,0.08385933000617421,0.18102203881238108,0.21820230161531845,0.6802431472115678,-1.4526940213281276,-0.5478614113270168,0.6410295352017589,0.3763883212911825
BBW,2007-09-27,-0.7792634778695319,1.2915880808967521,0.7226852633343563,-0.8231777288549297,-0.8133302586526511,-0.47472835218855625,-0.13192819253386967,0.876406796635608,-0.12389024278641865,0.5934905871606176
PD,2006-09-21,-0.21784389884772465,0.20133355494424332,0.6747508634798898,0.35443054391968654,0.7660376796937174,0.5811577171789918,-0.08349263752205886,0.11480752868365932,0.39883980310003425,-0.6531456989664767
UID,2011-08-14,-1.2044782304248949,-1.4205340846746959,-0.9848408255587242,-0.05111846321235335,0.47377934122134274,-0.003912728064772005,-0.030059763342366246,0.04192087179074237,-0.38586326587661146,0.47598286765576725
UI,1997-07-11,0.08170764670890926,-0.2536074463113617,0.9814676441047244,0.40331511186454033,-0.5621853898581272,0.44425942333437995,-1.247440882342896,-0.31936579892255934,-0.2767876146026013,0.381208559659985
BBW,2004-09-23,0.04992873423782942,1.0160012684405713,-0.6587042498049607,-0.82330705819135,1.0056177940525912,1.4785718469618636,-1.1264374190726527,-0.04040562635602138,0.9843175337519866,-0.015976041612628573
MD,1999-07-11,0.5352967693588279,-0.6033205345736928,0.030099090409439342,-0.7876854339047191,0.557693379848905,-1.1338417571755341,0.35550263091831025,-1.2688515508661875,0.4047183352818522,-1.399326046908124
PD,2003-07-18,-1.3656252395566393,0.649867534078081,-0.7665566494775112,-0.4618800613978996,-1.897255824586976,-0.38747975623744146,0.6366125121442598,1.6409745681265002,-0.6295529184166557,0.9360007587026059
UID,2006-12-27,-0.07601583312534867,-0.6204625010451775,-0.5010799649501883,-0.827865917300164,-1.3343588568700087,-0.4017244249641561,0.4601900606660594,1.2781244855493525,-0.6176726901010543,0.7345241872073205
BBD,2001-10-04,-0.3220106628880345,0.9301111059903137,0.6626074821834247,-0.8152078084980316,1.9592862104325754,1.6530690388640894,-1.4868637250401613,-0.5009986354588598,2.3973953946710314,-0.927657527628807
BBW,2009-09-30,0.01521716166005324,-0.3055637283517911,1.2943700772321374,0.457387344417234,-0.05245692530588226,-0.4281813905019903,-0.44351317825798964,0.38549547138833645,-0.3939365522687407,0.8668078361610361
MD,2001-03-16,-0.911572524249904,-1.7257692859228329,-0.9313020760757627,-0.1256758346069779,0.3307975493151858,-0.8849227503154863,0.5918288442166735,0.19337392234776007,-0.3566590329015348,-0.09018195994101902
PD,2009-06-20,3.4152526492986968,-1.2425482830502845,-1.106571325778531,2.862821522291657,-0.3830164610177803,0.675528647493458,1.4474168691012117,-0.2655171447260822,-0.9545022619222548,-0.2728586702691205
PD,2009-01-23,-0.15062332599377945,-0.593052326934832,-0.18765556527728583,-0.37160368120081416,0.1474539160265274,-0.9469635972686775,0.4583534390915368,-0.39209413562673234,-0.14684103464589718,-0.4397417451806467
